0.0789875,0.04248763,0.04216913,0.06166121,0.05688374,0.03363339,0.00401307,0.04974938,0.03777386,0.02395105,0.02446064,0.02904702,0.05166037,0.04420752,0.04458972,0.06624758,0.07310512,0.04051927,-0.02848395,-0.04399092,-0.00266912,0.0392653,0.02848138,0.00986225,-0.00409335,0.0069316,0.00718296,0.02078058,0.03312602,0.00718643,0.00108109,0.00359399,0.0093456,0.02423406,0.03305595,0.01185488,0.00247724,0.00541689,0.00516724,0.02504669
0.05706809,0.04048749,0.04299386,0.05880326,0.05533291,0.0478138,0.00443434,0.06073124,0.03586035,0.02506369,0.03104041,0.03952351,0.05109136,0.05514011,0.05301934,0.08386695,0.07334305,0.02431616,-0.02903457,-0.05133008,0.006372,0.03851262,0.01653707,0.00698783,-0.00234626,0.00737148,0.01027768,0.01980403,0.01981358,0.00582232,0.00400667,0.00175394,0.01295647,0.01711473,0.02306273,0.01274583,0.00150216,0.00770786,0.01011479,0.0203172
0.02761324,0.0490902,0.09511226,0.02761324,0.06136275,0.11352109,0.05829461,0.07977158,0.08897599,0.07977158,0.14113433,0.04295393,0.01840883,0.07056716,0.05829461,0.03068138,0.08980652,-0.00423193,-0.14232905,-0.01307978,0.00444032,-0.01084325,0.02335284,0.02861041,-0.00315229,-0.00030043,-0.00604468,-0.02021631,0.0185871,0.00780644,-0.00742859,0.00564052,0.00139806,-0.00598335,0.02283653,-0.00780138,-0.02891197,-0.00759062,-0.00551126,0.01777938
0.08218928,0.04715069,0.0627234,0.04736698,0.06769801,0.05731621,0.01492384,0.07007718,0.05320675,0.04952986,0.0558022,0.04217608,0.03633631,0.05623477,0.06704915,0.05190902,0.06468227,0.03072568,-0.05859712,-0.04207556,-0.01022843,0.02367448,0.00802881,0.01137097,-0.01155636,0.00211133,-0.00659588,0.0115941,0.01437153,0.00528977,-0.00473428,-0.00133859,0.0093934,0.02373506,0.02082221,0.0079858,0.00697179,0.00764394,0.00726485,0.01777047
0.06807403,0.01823411,0.03525262,0.0166133,0.02917458,0.05105552,0.01175087,0.04052025,0.02674337,0.02795897,0.02957979,0.01904452,0.01418209,0.03525262,0.02674337,0.03444222,0.06045046,0.06085984,-0.03606727,-0.01666747,0.00756215,0.03493474,0.02435528,0.05530113,-0.00639812,0.00341819,0.00821122,0.03075211,0.03836275,0.05947999,-0.00040119,0.00510935,0.01271473,0.02800402,0.0401291,0.06192269,0.00196429,0.01113717,0.00316628,0.02707631
0.05682281,0.05216043,0.07605515,0.04370986,0.07809494,0.07722074,0.01398715,0.08275733,0.06381639,0.0594454,0.06760458,0.04778944,0.0300141,0.06323359,0.08100893,0.0594454,0.05719694,0.02881603,-0.06265387,-0.06014365,-0.00737641,0.01863582,0.00109612,0.01018813,-0.01522676,0.00107315,0.00937652,0.00071161,0.01489924,0.0016744,0.01053397,0.01173127,0.004074,0.01409002,0.00544184,0.00090193,-0.00622105,-0.00214733,0.00427056,0.00589127
0.0667791,0.0453746,0.06743882,0.04698727,0.06479991,0.05908227,0.01297464,0.06824516,0.05637006,0.0478669,0.0691981,0.04126963,0.03863072,0.05277821,0.06509313,0.05666327,0.0672254,0.02584248,-0.05307844,-0.04319317,-0.00073609,0.02458299,0.00990577,0.00524296,-0.01495353,0.00311632,0.00301414,0.00905168,0.01443049,0.01036719,0.00454886,0.00674185,0.00519457,0.01831052,0.0131607,0.00886601,0.00165846,-0.00153585,0.00836577,0.01431914
0.05474338,0.04239602,0.07216289,0.04162751,0.06647593,0.06788486,0.01990435,0.06849967,0.05661341,0.05950813,0.08343434,0.05315513,0.03309707,0.05300143,0.07720942,0.05540942,0.06764493,0.0270237,-0.06537189,-0.05253443,9.142e-05,0.02470966,0.00794956,0.0082575,-0.01767434,0.01261345,-0.00159809,0.00902676,0.012472,0.0077341,0.0003949,-0.00650271,0.00189952,0.01117774,0.01302881,0.00851257,0.00332271,0.0046744,0.00706595,0.01095881
0.05026872,0.03351248,0.04996406,0.04539417,0.04417554,0.04021497,0.00243727,0.07098552,0.03747304,0.02589601,0.03838702,0.04996406,0.04722213,0.05788519,0.06123644,0.07860199,0.06164224,0.03445428,-0.03079717,-0.04435221,0.00704798,0.02688409,0.01579532,0.00677548,-0.00170277,0.00298602,0.02254032,0.0246066,0.02030806,0.01354941,0.00025485,-0.00094435,0.00714205,0.02166751,0.01915097,0.00588895,0.00074156,0.01268484,0.01857424,0.0214831
0.06091448,0.02627684,0.04299846,0.06091448,0.05494248,0.04777607,0.01074961,0.04777607,0.03941525,0.03463765,0.02986004,0.03583205,0.03702645,0.05255367,0.05613688,0.09435773,0.07616962,0.02200924,-0.03792705,-0.02714796,-0.00028582,0.02143563,0.02078663,-0.03576947,-0.01538839,-0.00102502,0.00619304,0.00591362,0.02846008,0.01793328,0.01244979,-0.00568787,0.00268564,0.03353473,0.03408352,0.05038956,-0.00717383,-0.00062052,0.02416339,0.04264995
0.04797961,0.03255759,0.10738293,0.04569487,0.0765389,0.06625756,0.03541352,0.07768127,0.07825246,0.10395582,0.0885338,0.03769826,0.03141522,0.05312028,0.0765389,0.0485508,0.05246261,0.00728889,-0.13286749,-0.06459166,0.00320381,0.01209062,0.01427936,0.00085929,-0.0364168,-0.01203086,0.00297023,0.00799652,0.03187503,0.00502917,0.04104607,0.02162594,-0.00593622,0.0246403,0.01566365,-0.00985944,-0.00969465,0.00367466,0.01321406,0.00590513
0.05171211,0.03428737,0.04805853,0.0376599,0.0472154,0.04833958,0.01011759,0.05648985,0.03934617,0.03456842,0.03344424,0.04581018,0.03372529,0.04496705,0.0612676,0.08599948,0.06776508,0.06036045,-0.04075228,-0.0408203,-0.00258146,0.02562708,0.02272494,0.02377549,-0.01495281,-0.00533035,0.00661591,0.01123789,0.03107575,0.0255208,0.00548449,0.01320212,0.00325845,0.02832555,0.02789777,0.01963149,-0.00144023,-0.00471364,0.01230327,0.01277577
0.05165264,0.03312506,0.03873948,0.04547678,0.0443539,0.04042381,0.00729874,0.08253194,0.03537083,0.02863353,0.03031785,0.04379246,0.0376166,0.07242599,0.06119715,0.07523319,0.06340747,0.04455298,-0.03626243,-0.03859999,0.01330674,0.02357048,0.01893047,0.00498807,-0.00356282,0.00158665,0.01399291,0.00911654,0.01583243,0.00243598,0.00170221,-0.00115892,0.00985727,0.00343643,0.03123286,0.03383984,0.00760247,0.01111064,0.02383251,0.01705927
0.04957305,0.05008412,0.0638828,0.0557058,0.06234961,0.06643811,0.01328762,0.07154874,0.0557058,0.04803987,0.05877218,0.04701774,0.05110624,0.04957305,0.07359299,0.06081643,0.06056262,0.01952073,-0.04940251,-0.0654174,-0.0100024,0.02111487,0.01266924,0.00621309,-0.00782807,0.01384525,0.0041127,0.01376413,0.02387845,0.00457653,-0.00466677,-0.01252036,0.0128764,0.01950955,0.01024931,0.00818376,0.01055655,0.00465623,0.00487635,0.02117759
